"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113"
"1",-1.5304,-3.5933,-1.3881,2.3584,-1.0172,-3.1705,-1.934,0.9149,-4.9471,-6.6959,-0.1592,7.8256,-4.7149,-3.1837,-2.4588,1.0691,-3.1428,0.8271,-2.2512,2.5879,0.5312,-1.0747,1.0997,-0.9816,-2.4122,-1.5233,-2.9934,-7.3263,3.8378,-4.2075,-3.2926,1.826,-2.344,-5.1996,-1.6585,10.8525,0.0510000000000002,-6.3382,0.3154,-1.9497,-1.3457,1.4883,4.1854,-1.0771,1.3582,6.4163,2.1015,7.8198,-0.3315,-1.7605,-6.9668,4.2149,-1.511,-2.0853,1.1336,-2.834,5.4354,-0.7286,0.6331,-5.0943,-0.2099,-3.4357,-3.1043,-3.3896,9.2084,1.2774,-7.0035,1.1541,-2.3179,-3.0405,6.2603,-0.0759999999999996,-0.5941,-4.9752,-1.0426,2.4069,-0.5776,-2.8497,1.6918,-4.9241,0.4572,8.8811,-1.9403,-2.2417,3.3598,-1.5365,7.5722,-0.00710000000000011,0.122400000000000,-0.4389,-1.1144,-2.8943,5.3683,-1.076,3.2908,-1.6037,-0.3147,-4.3194,1.6974,-2.4457,10.4077,-0.0068,4.1589,2.5258,0.8138,-0.4145,2.7583,-3.925,5.1672,-5.3429,-6.4931,-2.3706,-1.5931
"2",-1.5304,-3.5933,-1.3881,2.3584,-1.0172,-3.1705,-1.934,0.9149,-4.9471,-6.6959,-0.1592,7.8256,-4.7149,-3.1837,-2.4588,1.0691,-3.1428,0.8271,-2.2512,2.5879,0.5312,-1.0747,1.0997,-0.9816,-2.4122,-1.5233,-2.9934,-7.3263,3.8378,-4.2075,-3.2926,1.826,-2.344,-5.1996,-1.6585,10.8525,0.0510000000000002,-6.3382,0.3154,-1.9497,-1.3457,1.4883,4.1854,-1.0771,1.3582,6.4163,2.1015,7.8198,-0.3315,-1.7605,-6.9668,4.2149,-1.511,-2.0853,1.1336,-2.834,5.4354,-0.7286,0.6331,-5.0943,-0.2099,-3.4357,-3.1043,-3.3896,9.2084,1.2774,-7.0035,1.1541,-2.3179,-3.0405,6.2603,-0.0759999999999996,-0.5941,-4.9752,-1.0426,2.4069,-0.5776,-2.8497,1.6918,-4.9241,0.4572,8.8811,-1.9403,-2.2417,3.3598,-1.5365,7.5722,-0.00710000000000011,0.122400000000000,-0.4389,-1.1144,-2.8943,5.3683,-1.076,3.2908,-1.6037,-0.3147,-4.3194,1.6974,-2.4457,10.4077,-0.0068,4.1589,2.5258,0.8138,-0.4145,2.7583,-3.925,5.1672,-5.3429,-6.4931,-2.3706,-1.5931
"3",-1.5291,-3.5945,-1.3903,2.3583,-1.0159,-3.1723,-1.9355,0.9152,-4.9458,-6.6931,-0.1603,7.8236,-4.7146,-3.1859,-2.4567,1.0686,-3.142,0.8265,-2.252,2.5897,0.5318,-1.076,1.0992,-0.9791,-2.4143,-1.5232,-2.9927,-7.325,3.8368,-4.2036,-3.2964,1.8268,-2.3458,-5.1982,-1.6583,10.8496,0.0510999999999999,-6.3386,0.315,-1.9506,-1.3485,1.4873,4.1863,-1.0764,1.3586,6.4162,2.1022,7.8168,-0.3316,-1.7579,-6.9672,4.2111,-1.5097,-2.0868,1.1321,-2.8358,5.4362,-0.7289,0.631,-5.0966,-0.2067,-3.4343,-3.1056,-3.3908,9.2065,1.2748,-7.0035,1.154,-2.3207,-3.0401,6.2564,-0.0788000000000002,-0.5938,-4.973,-1.04070000000000,2.4075,-0.5795,-2.8514,1.6923,-4.9284,0.4557,8.8799,-1.9383,-2.2401,3.357,-1.5365,7.5682,-0.00829999999999997,0.1237,-0.4395,-1.1134,-2.8948,5.3653,-1.0778,3.2897,-1.6036,-0.3158,-4.321,1.6955,-2.4484,10.4062,-0.00670000000000001,4.1574,2.5234,0.8161,-0.4145,2.7571,-3.9207,5.1646,-5.3395,-6.4937,-2.3667,-1.5933
"4",-1.5208,-3.6021,-1.4061,2.3557,-1.009,-3.1854,-1.9451,0.9178,-4.9377,-6.6717,-0.1683,7.8106,-4.7121,-3.2003,-2.4406,1.0667,-3.1364,0.8216,-2.2565,2.6011,0.5378,-1.0881,1.0931,-0.9621,-2.4302,-1.5221,-2.9863,-7.3151,3.8309,-4.1752,-3.3245,1.8326,-2.3577,-5.1865,-1.6532,10.8277,0.0494000000000003,-6.3432,0.3136,-1.9579,-1.3694,1.4823,4.1935,-1.0711,1.3593,6.4155,2.108,7.7938,-0.3301,-1.7396,-6.9691,4.1821,-1.4999,-2.0973,1.121,-2.8507,5.4392,-0.7326,0.6174,-5.112,-0.1831,-3.4234,-3.1137,-3.4003,9.1936,1.2552,-7.0007,1.1513,-2.3413,-3.0379,6.2258,-0.0977999999999994,-0.5928,-4.9562,-1.0293,2.4115,-0.5946,-2.861,1.6963,-4.9604,0.4439,8.8694,-1.9242,-2.2306,3.3342,-1.538,7.5394,-0.0175000000000001,0.133500000000000,-0.4438,-1.1078,-2.8982,5.3429,-1.0902,3.2783,-1.6015,-0.3217,-4.3319,1.6822,-2.4665,10.3963,-0.0071,4.1449,2.5059,0.8306,-0.4147,2.7483,-3.8887,5.145,-5.3136,-6.4983,-2.3391,-1.5936
"5",-1.4943,-3.6253,-1.4564,2.3466,-0.9891,-3.227,-1.9778,0.9313,-4.9061,-6.5884,-0.1981,7.7642,-4.702,-3.249,-2.3829,1.0682,-3.1176,0.8006,-2.271,2.6367,0.5619,-1.1345,1.0647,-0.9024,-2.4906,-1.5181,-2.9578,-7.2771,3.8141,-4.0721,-3.4242,1.8493,-2.3928,-5.1389,-1.6271,10.752,0.0355999999999996,-6.3587,0.3126,-1.9825,-1.4389,1.4653,4.221,-1.05,1.3591,6.4113,2.1338,7.7073,-0.3184,-1.672,-6.9653,4.081,-1.467,-2.1348,1.0851,-2.9111,5.4405,-0.754,0.572,-5.1594,-0.104700000000000,-3.385,-3.1473,-3.4367,9.1505,1.1817,-6.9788,1.1396,-2.4229,-3.0301,6.109,-0.163000000000000,-0.5926,-4.8906,-0.9924,2.4265,-0.6449,-2.8878,1.7111,-5.072,0.4008,8.8306,-1.8762,-2.2081,3.2428,-1.5475,7.4357,-0.0512999999999999,0.1708,-0.4617,-1.0929,-2.9089,5.263,-1.1308,3.2261,-1.5906,-0.3385,-4.3632,1.6362,-2.5305,10.3659,-0.0076,4.0911,2.4445,0.875,-0.4177,2.7178,-3.7708,5.0757,-5.2184,-6.5148,-2.2484,-1.5953
"6",-1.4451,-3.6701,-1.5601,2.3213,-0.9561,-3.3099,-2.0452,0.9746,-4.8274,-6.3731,-0.2678,7.6485,-4.6704,-3.3521,-2.2488,1.0995,-3.0812,0.7415,-2.3021,2.7049,0.6273,-1.2471,0.9802,-0.7641,-2.6436,-1.5061,-2.8767,-7.1786,3.788,-3.8221,-3.6571,1.8819,-2.4537,-5.0094,-1.5454,10.5852,-0.0133000000000001,-6.3903,0.32,-2.0387,-1.592,1.4311,4.2853,-0.9909,1.3513,6.3959,2.2103,7.4928,-0.2734,-1.507,-6.925,3.8521,-1.3964,-2.2244,1.0183,-3.0693,5.4221,-0.8289,0.4721,-5.2491,0.0580000000000003,-3.297,-3.236,-3.5305,9.0531,1.0035,-6.8903,1.1087,-2.6365,-3.0134,5.8152,-0.3067,-0.5996,-4.7199,-0.9141,2.4636,-0.7543,-2.9293,1.7516,-5.3278,0.2969,8.7335,-1.7679,-2.1864,3.0017,-1.5824,7.1862,-0.1344,0.261,-0.5106,-1.072,-2.9341,5.0747,-1.2191,3.0732,-1.5517,-0.3626,-4.4165,1.534,-2.676,10.3042,-0.00960000000000005,3.9433,2.305,0.9592,-0.4312,2.6513,-3.4863,4.9197,-4.9922,-6.5473,-2.0549,-1.6023
"7",-1.3878,-3.734,-1.7225,2.2632,-0.9221,-3.4311,-2.1426,1.0735,-4.675,-5.9556,-0.3825,7.4185,-4.5959,-3.5123,-2.0164,1.2117,-3.0337,0.622,-2.3529,2.7964,0.755,-1.4467,0.8014,-0.5244,-2.939,-1.4793,-2.7127,-6.978,3.7689,-3.3612,-4.0705,1.9338,-2.5207,-4.7405,-1.3678,10.3196,-0.1227,-6.4234,0.3514,-2.1352,-1.8484,1.3832,4.3943,-0.865,1.3283,6.3503,2.3816,7.0904,-0.1601,-1.201,-6.7863,3.4645,-1.288,-2.3904,0.943,-3.3724,5.3533,-1.0144,0.3014,-5.3641,0.2915,-3.1436,-3.4082,-3.7173,8.8736,0.6884,-6.6551,1.052,-3.0617,-2.9897,5.2602,-0.5422,-0.6199,-4.3783,-0.791,2.5345,-0.9338,-2.9585,1.8408,-5.7683,0.108900000000000,8.5453,-1.5773,-2.2089,2.5234,-1.6697,6.7196,-0.2889,0.4215,-0.6076,-1.0566,-2.9881,4.7354,-1.3727,2.7465,-1.4512,-0.3729,-4.4751,1.364,-2.9207,10.2096,-0.018,3.6488,2.074,1.0717,-0.4679,2.551,-2.9578,4.6601,-4.5917,-6.5892,-1.7432,-1.6246
"8",-1.3577,-3.8158,-1.9417,2.1516,-0.9047,-3.5752,-2.2444,1.2437,-4.4291,-5.2969,-0.5131,7.0215,-4.458,-3.7151,-1.6848,1.4534,-2.9939,0.4405,-2.4254,2.8805,0.9471,-1.7298,0.5161,-0.187400000000000,-3.4093,-1.4325,-2.4609,-6.6371,3.7806,-2.6625,-4.6714,2.0103,-2.5532,-4.2819,-1.0757,9.9837,-0.2918,-6.4085,0.4187,-2.269,-2.2039,1.3334,4.5389,-0.6473,1.2799,6.2358,2.688,6.4613,0.0586,-0.7411,-6.4815,2.9321,-1.1577,-2.6471,0.911,-3.8341,5.2086,-1.3681,0.0547,-5.4648,0.5254,-2.9138,-3.6701,-4.027,8.5718,0.2489,-6.181,0.9689,-3.7469,-2.9608,4.405,-0.8508,-0.6569,-3.8108,-0.6397,2.65,-1.1721,-2.9267,2.0064,-6.3784,-0.167700000000000,8.2253,-1.2871,-2.3272,1.7565,-1.8289,5.9827,-0.5164,0.6509,-0.756,-1.0548,-3.0932,4.2238,-1.602,2.2018,-1.2573,-0.3304,-4.5172,1.1316,-3.2524,10.084,-0.0425,3.1789,1.7728,1.1832,-0.5386,2.4519,-2.1324,4.3103,-4.024,-6.6238,-1.3222,-1.6759
"9",-1.3889,-3.9275,-2.2197,1.9667,-0.9129,-3.7266,-2.3062,1.4744,-4.0783,-4.4128,-0.5947,6.4054,-4.251,-3.941,-1.2725,1.8345,-2.9782,0.2286,-2.519,2.9138,1.177,-2.0743,0.1624,0.212100000000000,-4.0441,-1.3679,-2.1492,-6.1344,3.8441,-1.747,-5.4193,2.1124,-2.5094,-3.6124,-0.6886,9.6109,-0.4773,-6.2671,0.509,-2.4236,-2.6224,1.293,4.6931,-0.3305,1.1834,5.9894,3.1377,5.5911,0.4011,-0.1591,-5.9739,2.3038,-1.0195,-2.9765,0.9754,-4.4219,4.983,-1.9133,-0.259,-5.5138,0.6598,-2.5863,-3.9907,-4.4761,8.0883,-0.254100000000000,-5.3969,0.8566,-4.6814,-2.9211,3.265,-1.1864,-0.7098,-2.9876,-0.498199999999999,2.8167,-1.4358,-2.7829,2.266,-7.072,-0.5176,7.7159,-0.8865,-2.5678,0.7148,-2.0464,4.9509,-0.79,0.9351,-0.9306,-1.0579,-3.2674,3.5431,-1.9025,1.4558,-0.9756,-0.1992,-4.5329,0.853,-3.6371,9.9232,-0.0964,2.5409,1.4475,1.2641,-0.6441,2.4283,-0.9826,3.8991,-3.3566,-6.6336,-0.8077,-1.77
"10",-1.485,-4.0958,-2.5666,1.6984,-0.9322,-3.8694,-2.2666,1.737,-3.6247,-3.3696,-0.5468,5.5311,-3.9827,-4.1754,-0.81,2.3136,-2.9943,0.0453999999999999,-2.6298,2.8497,1.3909,-2.4446,-0.1853,0.6181,-4.771,-1.2945,-1.8218,-5.4703,3.9707,-0.6752,-6.2287,2.2282,-2.3662,-2.7512,-0.254,9.2018,-0.6064,-5.9222,0.5709,-2.5765,-3.0316,1.2644,4.8117,0.0685,1.0011,5.5335,3.6892,4.4829,0.857,0.4781,-5.2792,1.6463,-0.8622,-3.3183,1.1546,-5.0627,4.6937,-2.6128,-0.6121,-5.4949,0.6165,-2.1317,-4.311,-5.0592,7.3591,-0.7292,-4.2819,0.6978,-5.7904,-2.8499,1.8942,-1.493,-0.7704,-1.9159,-0.4153,3.0271,-1.6714,-2.4929,2.6108,-7.7046,-0.9085,6.9511,-0.3762,-2.9108,-0.5261,-2.2612,3.6378,-1.0599,1.2616,-1.0722,-1.04070000000000,-3.4987,2.7231,-2.2466,0.5892,-0.6694,0.0262000000000002,-4.5217,0.549200000000001,-4.036,9.7061,-0.1936,1.7651,1.1395,1.3092,-0.7694,2.5789,0.4995,3.4514,-2.6926,-6.6078,-0.22020,-1.9197
"11",-1.6054,-4.3486,-2.9936,1.3518,-0.9204,-3.983,-2.0603,2.0134,-3.0927,-2.2607,-0.3112,4.3814,-3.663,-4.4071,-0.3324,2.8262,-3.0403,-0.0377999999999998,-2.7454,2.6495,1.5239,-2.7876,-0.4526,0.9657,-5.4626,-1.224,-1.5139,-4.6581,4.1516,0.4741,-6.9816,2.3286,-2.1375,-1.7524,0.1746,8.7148,-0.6128,-5.333,0.5227,-2.6995,-3.3255,1.2397,4.8274,0.5159,0.7006,4.8132,4.2582,3.1569,1.3837,1.0912,-4.4514,1.0374,-0.6457,-3.5877,1.4169,-5.6593,4.3627,-3.3703,-0.9602,-5.4136,0.3766,-1.539,-4.57,-5.7428,6.3513,-1.0738,-2.8717,0.4623,-6.9511,-2.7165,0.3699,-1.7253,-0.8223,-0.6458,-0.430399999999999,3.2509,-1.811,-2.0532,3.0018,-8.1094,-1.2991,5.8776,0.2253,-3.3062,-1.8522,-2.3839,2.0934,-1.2705,1.62,-1.1015,-0.982,-3.7258,1.8231,-2.5957,-0.2859,-0.4318,0.3035,-4.4737,0.248200000000001,-4.4157,9.3913,-0.343900000000000,0.8924,0.8631,1.3524,-0.8826,2.9931,2.3049,2.9844,-2.1358,-6.5437,0.4017,-2.136
"12",-1.6809,-4.6969,-3.4969,0.9513,-0.8198,-4.0444,-1.6574,2.3075,-2.5396,-1.1686,0.1231,2.9677,-3.2968,-4.6151,0.1343,3.3202,-3.11,0.0510999999999999,-2.8346,2.2875,1.5193,-3.0312,-0.5996,1.1918,-5.9723,-1.1698,-1.2435,-3.703,4.3406,1.6266,-7.549,2.3707,-1.8707,-0.6884,0.5561,8.0931,-0.465400000000001,-4.5172,0.286,-2.7562,-3.3936,1.2045,4.664,0.9724,0.283,3.8356,4.753,1.6602,1.9161,1.6,-3.567,0.5586,-0.3278,-3.7175,1.7028,-6.1152,3.9914,-4.0531,-1.2495,-5.2802,-0.0182,-0.8454,-4.7293,-6.4637,5.0873,-1.1968,-1.2452,0.1151,-8.0132,-2.4917,-1.2075,-1.8583,-0.8469,0.7319,-0.555199999999999,3.44,-1.7883,-1.4962,3.3865,-8.1513,-1.6484,4.4802,0.8847,-3.6995,-3.1245,-2.3359,0.3971,-1.3773,1.9915,-0.9469,-0.88370,-3.8493,0.9269,-2.9242,-1.057,-0.325200000000001,0.542,-4.3567,-0.0135000000000005,-4.7448,8.9207,-0.5475,-0.0327000000000002,0.605,1.4538,-0.9378,3.7195,4.4015,2.5131,-1.7557,-6.4468,0.9886,-2.4183
"13",-1.6473,-5.1263,-4.038,0.5415,-0.5815,-4.036,-1.0976,2.6272,-2.0534,-0.1402,0.7104,1.3311,-2.8888,-4.758,0.5835,3.7722,-3.1888,0.3749,-2.839,1.7539,1.3451,-3.1008,-0.6243,1.2501,-6.1825,-1.1513,-1.0156,-2.6001,4.449,2.7327,-7.8263,2.3072,-1.633,0.368,0.8731,7.2994,-0.171800000000000,-3.553,-0.1871,-2.7074,-3.1594,1.1433,4.2627,1.4105,-0.1992,2.6889,5.1109,0.0817000000000001,2.3741,1.9196,-2.7165,0.2743,0.0992000000000002,-3.687,1.9582,-6.362,3.5575,-4.5288,-1.4286,-5.0939,-0.4983,-0.136,-4.7773,-7.1362,3.6433,-1.0444,0.4967,-0.3612,-8.8261,-2.1597,-2.7144,-1.8857,-0.8314,2.0991,-0.7649,3.5422,-1.5612,-0.8844,3.716,-7.77,-1.9226,2.7919,1.5598,-4.047,-4.1849,-2.0883,-1.354,-1.3616,2.3406,-0.5659,-0.772500000000001,-3.7702,0.124500000000000,-3.2371,-1.6417,-0.3538,0.6314,-4.1166,-0.191199999999999,-4.9936,8.2376,-0.7927,-0.9668,0.341200000000001,1.6676,-0.8851,4.7671,6.7252,2.0557,-1.5768,-6.3264,1.4569,-2.743
"14",-1.4738,-5.6022,-4.5371,0.1789,-0.1844,-3.9475,-0.4838,2.9603,-1.7304,0.8072,1.3534,-0.4558,-2.4512,-4.7812,1.018,4.1782,-3.2449,0.9697,-2.6849,1.0539,1.002,-2.9608,-0.5445,1.1328,-6.0371,-1.2001,-0.8238,-1.3481,4.3672,3.7717,-7.7635,2.0979,-1.4928,1.3519,1.1381,6.3382,0.2405,-2.558,-0.8971,-2.5244,-2.6092,1.0423,3.6114,1.8265,-0.6518,1.5165,5.3124,-1.4506,2.6768,1.9671,-1.996,0.204900000000000,0.5943,-3.5183,2.1507,-6.3738,3.0376,-4.7007,-1.4633,-4.8327,-1.0068,0.486,-4.721,-7.6719,2.1229,-0.6174,2.2441,-0.9373,-9.2665,-1.7174,-4.0146,-1.8103,-0.7667,3.3275,-1.0012,3.5089,-1.1242,-0.2968,3.9391,-6.9863,-2.0992,0.8971,2.2147,-4.3124,-4.8768,-1.6723,-3.0493,-1.2471,2.6053,0.0436000000000005,-0.6801,-3.4319,-0.5088,-3.5576,-2.003,-0.4863,0.4774,-3.6936,-0.240700000000000,-5.1295,7.303,-1.0616,-1.8727,0.0575999999999999,2.0173,-0.6869,6.1097,9.176,1.6313,-1.5843,-6.1871,1.7343,-3.0587
"15",-1.1702,-6.0748,-4.8931,-0.0839,0.3587,-3.7694,0.0651,3.2794,-1.6429,1.6564,1.9196,-2.2853,-2.0018,-4.6478,1.4299,4.5376,-3.2223,1.8282,-2.3155,0.2117,0.5185,-2.6542,-0.3842,0.8763,-5.5462,-1.3623,-0.6517,0.0356,4.0026,4.743,-7.3723,1.7159,-1.5063,2.2079,1.393,5.2498,0.7486,-1.6515,-1.7954,-2.1954,-1.794,0.8954,2.753,2.2334,-0.9683,0.4562,5.3688,-2.7961,2.7606,1.6919,-1.4831,0.314,1.0852,-3.2523,2.2632,-6.1624,2.4361,-4.5327,-1.3473,-4.4509,-1.5183,0.9389,-4.5788,-8.008,0.6323,0.0328999999999999,3.8843,-1.5318,-9.259,-1.1705,-4.981,-1.6412,-0.656,4.2937,-1.1856,3.3023,-0.5068,0.198400000000000,3.9939,-5.8729,-2.1706,-1.0699,2.8277,-4.4639,-5.0865,-1.1683,-4.5741,-1.0955,2.7025,0.8453,-0.6271,-2.8324,-0.9323,-3.9059,-2.1494,-0.6932,0.032,-3.045,-0.1265,-5.111,6.1062,-1.3396,-2.7291,-0.231900000000000,2.4928,-0.3352,7.6691,11.6334,1.254,-1.7385,-6.0214,1.7822,-3.3012
"16",-0.7736,-6.4768,-5.0227,-0.215,1.0087,-3.4843,0.4678,3.565,-1.8166,2.3666,2.2706,-4.0199,-1.551,-4.36,1.7883,4.8342,-3.053,2.8877,-1.7203,-0.722,-0.0580000000000003,-2.3017,-0.173600000000000,0.545000000000001,-4.773,-1.6872,-0.4816,1.5064,3.3044,5.6522,-6.6976,1.1448,-1.695,2.8993,1.6881,4.0853,1.3383,-0.9209,-2.7954,-1.7186,-0.7978,0.7062,1.7717,2.6358,-1.0619,-0.4219,5.2966,-3.8393,2.5974,1.1043,-1.2087,0.52,1.5047,-2.9221,2.2808,-5.7584,1.7853,-4.0486,-1.1026,-3.8946,-2.0356,1.1909,-4.3809,-8.1238,-0.730600000000001,0.8269,5.3043,-2.0456,-8.7813,-0.5391,-5.5247,-1.4007,-0.5302,4.8904,-1.2475,2.9018,0.2409,0.5612,3.8163,-4.5136,-2.1501,-2.9486,3.3973,-4.4763,-4.78,-0.6756,-5.8196,-0.9747,2.5455,1.7696,-0.628400000000001,-2.0227,-1.1496,-4.279,-2.1173,-0.9578,-0.6966,-2.1711,0.1677,-4.8902,4.6714,-1.6151,-3.531,-0.4869,3.0558,0.1465,9.2807,13.9779,0.9271,-1.9895,-5.8062,1.6076,-3.4156
"17",-0.3351,-6.7283,-4.8902,-0.2075,1.7153,-3.0682,0.707,3.816,-2.2279,2.8858,2.3013,-5.5064,-1.094,-3.9645,2.0513,5.034,-2.6811,4.0353,-0.9364,-1.6799,-0.6653,-2.0491,0.0364999999999993,0.201000000000001,-3.8092,-2.2105,-0.308500000000000,2.9887,2.2719,6.506,-5.7807,0.3726,-2.0262,3.4197,2.0541,2.8879,1.9831,-0.4126,-3.791,-1.0999,0.2927,0.493700000000000,0.766,3.0102,-0.8886,-1.1331,5.0991,-4.5225,2.203,0.2805,-1.1424,0.7257,1.8134,-2.5345,2.1854,-5.1983,1.1237,-3.3057,-0.772,-3.1231,-2.5605,1.2628,-4.1668,-8.0397,-1.8745,1.6753,6.4003,-2.4079,-7.8617,0.1364,-5.619,-1.1199,-0.4472,5.0415,-1.1582,2.3111,1.063,0.7834,3.3645,-2.9829,-2.0717,-4.591,3.9386,-4.3324,-4.0121,-0.2801,-6.7004,-0.9211,2.0731,2.723,-0.7051,-1.0963,-1.2078,-4.6472,-1.9449,-1.2645,-1.6464,-1.1294,0.6313,-4.4377,3.0628,-1.8746,-4.2825,-0.663,3.6476,0.7081,10.6918,16.1033,0.6403,-2.2863,-5.5036,1.2644,-3.3752
"18",0.0912000000000002,-6.7542,-4.5069,-0.0590000000000002,2.4208,-2.5067,0.815,4.0386,-2.8137,3.185,1.9665,-6.6016,-0.6115,-3.5364,2.1931,5.0945,-2.0862,5.1213,-0.0234000000000001,-2.6056,-1.2363,-2,0.172099999999999,-0.113100000000000,-2.7553,-2.949,-0.144200000000000,4.3778,0.9509,7.3262,-4.637,-0.6127,-2.4151,3.7961,2.4836,1.6963,2.6189,-0.136800000000000,-4.6845,-0.3582,1.4051,0.2915,-0.1788,3.3072,-0.4604,-1.7418,4.7592,-4.855,1.6341,-0.6569,-1.2087,0.8493,1.9977,-2.0697,1.9617,-4.5228,0.483000000000001,-2.365,-0.4048,-2.1367,-3.0563,1.2068,-3.9777,-7.7974,-2.7191,2.4827,7.1008,-2.5922,-6.5797,0.7977,-5.3111,-0.8229,-0.4596,4.7147,-0.9445,1.5636,1.9033,0.8778,2.6364,-1.3425,-1.979,-5.8893,4.4746,-4.0209,-2.9034,-0.0258999999999996,-7.1606,-0.9261,1.2705,3.6039,-0.886299999999999,-0.176,-1.1838,-4.9619,-1.6552,-1.5815,-2.7196,-0.0234000000000001,1.2255,-3.7784,1.3847,-2.0931,-4.9811,-0.7351,4.2017,1.2849,11.6211,17.92,0.373,-2.587,-5.0639,0.8482,-3.1936
"19",0.4589,-6.5027,-3.9157,0.246,3.0597,-1.8175,0.8404,4.2356,-3.4829,3.2811,1.2759,-7.1975,-0.0894,-3.162,2.2159,4.9862,-1.295,5.9885,0.9724,-3.471,-1.7202,-2.1852,0.153300000000001,-0.3662,-1.7094,-3.8915,-0.00360000000000049,5.558,-0.5676,8.1541,-3.2689,-1.8208,-2.747,4.0697,2.9323,0.5613,3.1484,-0.0696999999999997,-5.406,0.4711,2.4758,0.128700000000000,-1.0094,3.4734,0.156700000000000,-2.3029,4.2535,-4.9005,0.9757,-1.567,-1.3219,0.8415,2.0543,-1.5014,1.6078,-3.7761,-0.102200000000000,-1.2787,-0.038,-0.9891,-3.4282,1.0809,-3.8457,-7.4428,-3.2113,3.149,7.385,-2.6037,-5.057,1.3817,-4.7178,-0.5114,-0.5761,3.9247,-0.6766,0.7189,2.7022,0.8665,1.6667,0.3511,-1.9096,-6.7855,5.02,-3.5346,-1.5945,0.0944000000000003,-7.1667,-0.9571,0.176,4.3174,-1.2008,0.6071,-1.1651,-5.1798,-1.2625,-1.8578,-3.8087,1.0295,1.8866,-3.011,-0.2276,-2.2313,-5.6066,-0.7056,4.6519,1.807,11.8465,19.3521,0.0947,-2.8748,-4.4353,0.477600000000001,-2.91
"20",0.7397,-5.9545,-3.1878,0.73,3.5693,-1.0581,0.8172,4.4132,-4.1256,3.2334,0.2785,-7.2418,0.4588,-2.9159,2.1398,4.7063,-0.3762,6.5172,2.0372,-4.2687,-2.105,-2.5793,-0.0745000000000005,-0.5203,-0.7633,-4.9863,0.108100000000000,6.4333,-2.1639,9.0278,-1.7019,-3.2469,-2.9012,4.2589,3.3344,-0.452,3.4796,-0.155900000000000,-5.9238,1.338,3.4469,0.00640000000000018,-1.7016,3.4697,0.8568,-2.8369,3.5703,-4.7561,0.3284,-2.3237,-1.4139,0.6896,1.9821,-0.8305,1.1368,-2.9911,-0.578199999999999,-0.100500000000000,0.3104,0.22170,-3.5446,0.9395,-3.775,-7.0187,-3.3452,3.5907,7.277,-2.4719,-3.4361,1.8279,-3.9949,-0.162200000000000,-0.7485,2.7261,-0.4288,-0.1475,3.3881,0.774,0.5188,2.0402,-1.8878,-7.2591,5.5614,-2.8814,-0.2058,0.125300000000000,-6.6939,-0.9848,-1.1214,4.7868,-1.6623,1.139,-1.2251,-5.2788,-0.7906,-2.0351,-4.8145,1.9414,2.5352,-2.2862,-1.6296,-2.2456,-6.1117,-0.5813,4.9353,2.2063,11.2701,20.3485,-0.2411,-3.1581,-3.582,0.2729,-2.5641
"21",0.9314,-5.1175,-2.4154,1.3998,3.9039,-0.315000000000000,0.7584,4.5795,-4.634,3.1231,-0.9418,-6.7434,0.9894,-2.8431,1.9741,4.2795,0.5808,6.6562,3.1808,-4.9926,-2.4062,-3.1337,-0.520600000000001,-0.5245,0.00100000000000033,-6.1381,0.201000000000000,6.9536,-3.7112,9.9417,-0.0102000000000011,-4.8523,-2.7671,4.333,3.6301,-1.282,3.5702,-0.3183,-6.2409,2.1792,4.2721,-0.1105,-2.2439,3.2732,1.5226,-3.342,2.715,-4.5361,-0.2115,-2.8485,-1.4428,0.4211,1.7946,-0.103400000000000,0.5755,-2.1667,-0.8772,1.0974,0.6294,1.3805,-3.2968,0.835499999999999,-3.7231,-6.5661,-3.1634,3.7663,6.814,-2.2641,-1.8498,2.0804,-3.2886,0.2569,-0.8914,1.2072,-0.2429,-0.955,3.8807,0.6221,-0.72,3.6586,-1.9289,-7.3159,6.0475,-2.0999,1.1722,0.1235,-5.7292,-1.0009,-2.4906,4.9604,-2.2543,1.3503,-1.3952,-5.2586,-0.2855,-2.0629,-5.6462,2.6748,3.0885,-1.7607,-2.6951,-2.1004,-6.4306,-0.356,5.0054,2.4287,9.9336,20.892,-0.6968,-3.4492,-2.5054,0.328099999999999,-2.184
