"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113"
"1",0.6733,5.6964,2.141,0.945,3.5927,2.5615,4.7862,0.145000000000000,1.8094,-0.5635,1.6166,-0.4012,0.999,3.1752,1.3191,-4.2843,-2.1263,3.6618,8.6286,2.739,5.6399,-1.6971,1.801,1.5711,-2.7126,-0.101900000000001,-0.0781,2.1266,-0.0458,-4.3544,0.2352,2.5633,-5.4132,-7.6093,1.2781,-2.7378,-5.409,0.6834,-1.1833,-0.1979,-0.0750000000000002,-2.7349,-0.4998,5.6106,2.0798,-2.1005,-0.693900000000001,1.5062,1.7259,-1.1939,0.5772,-0.4811,1.1278,-3.2855,2.9769,-5.2518,0.4896,9.559,2.6342,0.0435000000000001,2.2525,2.1036,-1.3816,4.4441,-0.2298,2.7023,-2.6477,2.3565,-0.7083,4.9177,-1.0467,-8.0781,-2.753,-4.249,9.3578,-0.6546,-0.6456,-0.246000000000000,1.7119,5.0163,2.2196,-3.0888,-0.9228,4.8789,0.5615,-6.1316,0.7003,1.1611,2.8149,-2.2971,2.0128,-1.7548,-0.6001,-0.787299999999998,0.833499999999999,4.0926,-2.178,2.3668,1.816,-2.0248,0.7462,1.054,-2.2962,3.949,5.2338,-5.9729,-0.8557,-0.8724,-4.3847,-1.7205,-1.9947,-2.1834,-4.1276
"2",0.6733,5.6964,2.141,0.945,3.5927,2.5615,4.7862,0.145000000000000,1.8094,-0.5635,1.6166,-0.4012,0.999,3.1752,1.3191,-4.2843,-2.1263,3.6618,8.6286,2.739,5.6399,-1.6971,1.801,1.5711,-2.7126,-0.101900000000001,-0.0781,2.1266,-0.0458,-4.3544,0.2352,2.5633,-5.4132,-7.6093,1.2781,-2.7378,-5.409,0.6834,-1.1833,-0.1979,-0.0750000000000002,-2.7349,-0.4998,5.6106,2.0798,-2.1005,-0.693900000000001,1.5062,1.7259,-1.1939,0.5772,-0.4811,1.1278,-3.2855,2.9769,-5.2518,0.4896,9.559,2.6342,0.0435000000000001,2.2525,2.1036,-1.3816,4.4441,-0.2298,2.7023,-2.6477,2.3565,-0.7083,4.9177,-1.0467,-8.0781,-2.753,-4.249,9.3578,-0.6546,-0.6456,-0.246000000000000,1.7119,5.0163,2.2196,-3.0888,-0.9228,4.8789,0.5615,-6.1316,0.7003,1.1611,2.8149,-2.2971,2.0128,-1.7548,-0.6001,-0.787299999999998,0.833499999999999,4.0926,-2.178,2.3668,1.816,-2.0248,0.7462,1.054,-2.2962,3.949,5.2338,-5.9729,-0.8557,-0.8724,-4.3847,-1.7205,-1.9947,-2.1834,-4.1276
"3",0.6695,5.6906,2.141,0.9488,3.5923,2.5618,4.7814,0.1461,1.808,-0.5636,1.6183,-0.4008,0.9962,3.1728,1.3177,-4.283,-2.1275,3.658,8.6303,2.7401,5.6405,-1.6981,1.8009,1.5708,-2.711,-0.104200000000001,-0.0801999999999996,2.1264,-0.0461,-4.3541,0.2371,2.5646,-5.4158,-7.6059,1.2756,-2.7372,-5.4083,0.6834,-1.183,-0.1975,-0.0761000000000003,-2.7351,-0.499400000000001,5.6104,2.0781,-2.0997,-0.694800000000001,1.5049,1.7266,-1.196,0.5774,-0.4802,1.1273,-3.2824,2.9774,-5.2511,0.4918,9.5623,2.6357,0.0437000000000001,2.2525,2.1038,-1.3819,4.4426,-0.229,2.7018,-2.6477,2.3561,-0.7083,4.9187,-1.0461,-8.0779,-2.7523,-4.2488,9.3565,-0.653,-0.6458,-0.247,1.711,5.0136,2.2207,-3.0889,-0.921,4.8793,0.5612,-6.1319,0.7014,1.1603,2.8149,-2.2959,2.0134,-1.7546,-0.6014,-0.7869,0.831999999999999,4.0909,-2.1775,2.3685,1.8144,-2.0251,0.7452,1.0545,-2.2957,3.9504,5.2327,-5.9726,-0.8558,-0.87460,-4.3832,-1.7204,-1.995,-2.185,-4.1272
"4",0.6414,5.6485,2.1417,0.9798,3.5853,2.5621,4.7485,0.1525,1.7962,-0.5627,1.6305,-0.3987,0.9762,3.1564,1.3061,-4.2743,-2.1358,3.6302,8.6428,2.7474,5.6446,-1.7051,1.7999,1.569,-2.6966,-0.124400000000000,-0.0964,2.1257,-0.0485,-4.3513,0.25,2.5743,-5.4348,-7.58,1.2578,-2.7343,-5.4022,0.6843,-1.1809,-0.1951,-0.0831999999999997,-2.7374,-0.4958,5.6084,2.0665,-2.0934,-0.701,1.4953,1.7318,-1.2114,0.580299999999999,-0.4734,1.1248,-3.2585,2.9796,-5.2458,0.5086,9.5861,2.646,0.0466,2.253,2.1049,-1.3831,4.4307,-0.2245,2.699,-2.6465,2.3526,-0.7089,4.9267,-1.0409,-8.0772,-2.7495,-4.2455,9.3462,-0.6412,-0.6463,-0.254700000000000,1.7045,4.9954,2.2264,-3.0882,-0.9055,4.8815,0.5593,-6.1339,0.709700,1.1563,2.8149,-2.2858,2.0171,-1.7527,-0.611000000000001,-0.7827,0.8216,4.0792,-2.1755,2.3792,1.8023,-2.0271,0.7375,1.0579,-2.291,3.9595,5.2249,-5.9715,-0.8557,-0.8908,-4.3717,-1.7196,-1.9967,-2.1949,-4.124
"5",0.5444,5.4977,2.1514,1.0969,3.5476,2.5531,4.6393,0.1709,1.7502,-0.5563,1.6744,-0.394099999999999,0.908,3.0976,1.2673,-4.2416,-2.1696,3.5328,8.6842,2.7724,5.655,-1.7272,1.7935,1.5659,-2.6377,-0.207700000000001,-0.159500000000000,2.1278,-0.0638,-4.3334,0.2915,2.6082,-5.4995,-7.4852,1.1976,-2.731,-5.3742,0.6913,-1.1754,-0.1874,-0.107800000000000,-2.7479,-0.4834,5.6002,2.0231,-2.0723,-0.7241,1.4576,1.7543,-1.2657,0.5917,-0.4495,1.1146,-3.1683,2.9818,-5.2232,0.5725,9.6717,2.6836,0.0587,2.2523,2.1147,-1.3854,4.3873,-0.2081,2.6908,-2.639,2.3379,-0.7109,4.956,-1.0266,-8.0733,-2.7397,-4.2309,9.3072,-0.5968,-0.6462,-0.283199999999999,1.6798,4.9291,2.2462,-3.0805,-0.8458,4.8896,0.5532,-6.1399,0.7398,1.1458,2.8139,-2.2507,2.0298,-1.745,-0.6471,-0.7642,0.786999999999999,4.0378,-2.1684,2.4165,1.7609,-2.0334,0.711400,1.0699,-2.2745,3.9902,5.1968,-5.9668,-0.8527,-0.9502,-4.3279,-1.7142,-2.0044,-2.2297,-4.1073
"6",0.3219,5.1367,2.1978,1.3831,3.4249,2.5086,4.4085,0.2006,1.6311,-0.5363,1.7825,-0.3941,0.7587,2.962,1.186,-4.1609,-2.2608,3.3077,8.771,2.8259,5.6671,-1.7698,1.7779,1.5724,-2.4813,-0.431200000000000,-0.3121,2.1465,-0.1221,-4.2711,0.3799,2.6878,-5.6415,-7.254,1.0713,-2.7417,-5.2958,0.7185,-1.166,-0.173300000000000,-0.1605,-2.7771,-0.4545,5.5775,1.9163,-2.0254,-0.7808,1.3598,1.8189,-1.3893,0.6191,-0.3931,1.0865,-2.9425,2.9712,-5.1609,0.7326,9.8751,2.7714,0.092,2.241,2.1501,-1.3862,4.2823,-0.1688,2.6752,-2.6091,2.2976,-0.7185,5.029,-1.002,-8.0599,-2.7183,-4.1896,9.2093,-0.4866,-0.6385,-0.353400000000001,1.6145,4.765,2.2909,-3.0473,-0.6931,4.9062,0.5416,-6.1456,0.8105,1.1332,2.8063,-2.1714,2.0562,-1.7251,-0.7367,-0.708399999999999,0.7142,3.9437,-2.1523,2.5008,1.6681,-2.0439,0.656,1.0995,-2.2358,4.0574,5.1307,-5.9537,-0.837,-1.0965,-4.2181,-1.6951,-2.0241,-2.3134,-4.0539
"7",-0.0713,4.469,2.3296,1.8958,3.1415,2.3936,4.0532,0.2257,1.4013,-0.4981,1.9916,-0.417500000000000,0.5167,2.7301,1.0691,-4.0143,-2.4458,2.9088,8.9015,2.913,5.6645,-1.8275,1.7603,1.6164,-2.1672,-0.869300000000001,-0.572,2.2091,-0.2774,-4.1199,0.5246,2.828,-5.8725,-6.8188,0.8882,-2.7895,-5.1397,0.7823,-1.1543,-0.155400000000000,-0.245,-2.8309,-0.4078,5.5326,1.7123,-1.9465,-0.8874,1.1654,1.9553,-1.5921,0.661,-0.2852,1.0263,-2.5121,2.9178,-5.0356,1.0339,10.2434,2.9257,0.1603,2.198,2.2357,-1.3807,4.0886,-0.0962000000000005,2.6532,-2.5283,2.2149,-0.7413,5.1702,-0.9744,-8.0247,-2.6856,-4.1036,9.0209,-0.276500000000000,-0.61,-0.487699999999998,1.4744,4.4452,2.3656,-2.9608,-0.4006,4.9265,0.5281,-6.1303,0.9315,1.1394,2.7769,-2.0333,2.0921,-1.6895,-0.9071,-0.5836,0.6014,3.7809,-2.1223,2.6408,1.5088,-2.0524,0.5688,1.1535,-2.1676,4.1687,5.0102,-5.9219,-0.7901,-1.3726,-4.014,-1.6469,-2.0592,-2.4727,-3.9308
"8",-0.6584,3.436,2.5798,2.6134,2.6212,2.1907,3.6285,0.2174,1.0433,-0.4461,2.3255,-0.4861,0.1926,2.4109,0.9463,-3.8048,-2.7562,2.3228,9.0463,3.0274,5.6214,-1.8802,1.765,1.7335,-1.646,-1.5516,-0.9054,2.341,-0.5859,-3.8315,0.7226,3.0252,-6.1774,-6.1382,0.7022,-2.8895,-4.898,0.8922,-1.1377,-0.138500000000000,-0.351200000000000,-2.8981,-0.3521,5.4659,1.3878,-1.835,-1.0543,0.8456,2.1864,-1.8431,0.6973,-0.103600000000000,0.9164,-1.8342,2.7823,-4.8369,1.4887,10.7917,3.1403,0.2745,2.0927,2.3905,-1.3655,3.7886,0.0187999999999997,2.6216,-2.3604,2.0794,-0.7942,5.3932,-0.9567,-7.9461,-2.6482,-3.9592,8.7148,0.0527999999999995,-0.5434,-0.7013,1.2172,3.9207,2.4637,-2.7948,0.0551999999999997,4.9337,0.5193,-6.0565,1.0938,1.1959,2.698,-1.8335,2.1212,-1.6412,-1.179,-0.358600000000001,0.464499999999999,3.5419,-2.0723,2.8252,1.2832,-2.0465,0.4559,1.2296,-2.0656,4.3205,4.8246,-5.8516,-0.6908,-1.7987,-3.7063,-1.5521,-2.1019,-2.7368,-3.7073
"9",-1.4342,2.034,2.9148,3.4253,1.8185,1.9218,3.2243,0.1428,0.569,-0.3788,2.7686,-0.6028,-0.2019,2.0335,0.8555,-3.5689,-3.2098,1.5767,9.1522,3.1489,5.503,-1.8959,1.8197,1.9462,-0.8834,-2.4377,-1.2342,2.5393,-1.0688,-3.3672,0.9544,3.2495,-6.521,-5.2207,0.581199999999999,-3.0322,-4.581,1.041,-1.1095,-0.126400000000000,-0.4592,-2.9493,-0.301600000000000,5.3895,0.9301,-1.6937,-1.2846,0.3932,2.5152,-2.077,0.6935,0.172100000000000,0.744,-0.9074,2.5285,-4.5739,2.0589,11.4936,3.3755,0.4403,1.8943,2.6169,-1.3408,3.3759,0.1821,2.5663,-2.0747,1.8974,-0.8939,5.6889,-0.9648,-7.795,-2.6192,-3.748,8.2705,0.4936,-0.4257,-0.9934,0.8049,3.1684,2.5594,-2.5338,0.6638,4.9042,0.516,-5.8817,1.2759,1.3322,2.5344,-1.5778,2.1201,-1.5896,-1.5624,-0.0152999999999999,0.335900000000001,3.218,-1.994,3.0242,1.0076,-2.012,0.319599999999999,1.3098,-1.9233,4.4966,4.5697,-5.7116,-0.5234,-2.3536,-3.3099,-1.3969,-2.1302,-3.1346,-3.3687
"10",-2.3538,0.325,3.2156,4.1671,0.7489,1.6411,2.9228,-0.031,0.01,-0.2761,3.2442,-0.7345,-0.6729,1.63,0.8235,-3.3773,-3.8006,0.7336,9.1542,3.2406,5.2591,-1.8448,1.9323,2.2448,0.1391,-3.4276,-1.4664,2.7608,-1.6908,-2.7108,1.1918,3.4485,-6.8609,-4.1391,0.563600000000001,-3.1792,-4.2005,1.207,-1.0648,-0.114600000000000,-0.538799999999999,-2.9481,-0.267400000000000,5.3226,0.3424,-1.5302,-1.5705,-0.173299999999999,2.9229,-2.2161,0.6185,0.55,0.5096,0.2265,2.1345,-4.2692,2.6548,12.288,3.5579,0.6568,1.5813,2.8975,-1.3097,2.8512,0.3981,2.4612,-1.6619,1.6888,-1.0573,6.0194,-1.0106,-7.5385,-2.6119,-3.4593,7.6767,1.0037,-0.2552,-1.3419,0.2243,2.2055,2.6112,-2.1808,1.3878,4.8108,0.5036,-5.572,1.4581,1.5686,2.2529,-1.2821,2.066,-1.5473,-2.0537,0.4445,0.2602,2.7952,-1.8792,3.1949,0.7144,-1.9352,0.145800000000000,1.3562,-1.7298,4.6661,4.2449,-5.4623,-0.2844,-2.968,-2.8624,-1.1789,-2.1144,-3.6868,-2.9247
"11",-3.3245,-1.5678,3.3241,4.6763,-0.4962,1.4032,2.7656,-0.3382,-0.5965,-0.107400000000000,3.6272,-0.8033,-1.2324,1.2298,0.8627,-3.3179,-4.4939,-0.126800000000000,8.9908,3.2502,4.8266,-1.7195,2.0831,2.5863,1.4204,-4.3909,-1.5253,2.9485,-2.3685,-1.8763,1.4178,3.5602,-7.1515,-3.0183,0.6396,-3.2701,-3.7567,1.3627,-1.0084,-0.0802,-0.5532,-2.8624,-0.2574,5.2793,-0.3484,-1.3626,-1.8947,-0.8149,3.3714,-2.1958,0.4651,1.0229,0.2264,1.4894,1.5994,-3.9519,3.1544,13.0962,3.5983,0.9206,1.1438,3.1947,-1.2771,2.2255,0.6675,2.2756,-1.1433,1.4826,-1.3046,6.3226,-1.099,-7.1457,-2.6288,-3.0724,6.9343,1.5134,-0.0464000000000002,-1.7069,-0.5006,1.085,2.5722,-1.7604,2.1731,4.6299,0.4516,-5.1051,1.6299,1.9154,1.8317,-0.9725,1.9405,-1.523,-2.6249,0.9912,0.2904,2.2653,-1.7203,3.2881,0.4466,-1.7989,-0.0903,1.315,-1.4761,4.7786,3.8491,-5.0678,0.0152999999999999,-3.5392,-2.4117,-0.9125,-2.0326,-4.3906,-2.4084
"12",-4.2116,-3.482,3.1251,4.8358,-1.7758,1.2331,2.7482,-0.819,-1.2194,0.137600000000000,3.7898,-0.7118,-1.8651,0.8731,0.9756,-3.4573,-5.2358,-0.9251,8.6157,3.1202,4.1534,-1.5447,2.2405,2.9016,2.9321,-5.2034,-1.3714,3.0651,-2.9967,-0.9049,1.6427,3.5309,-7.3508,-1.9952,0.7735,-3.2347,-3.2429,1.4837,-0.9522,0.0213000000000001,-0.461799999999999,-2.6685,-0.2845,5.2605,-1.0834,-1.2255,-2.2332,-1.4829,3.8091,-1.9781,0.2557,1.5745,-0.0843999999999987,2.7799,0.9442,-3.6512,3.4322,13.8385,3.4194,1.2305,0.583,3.4553,-1.2472,1.5182,0.9874,1.9815,-0.569,1.306,-1.656,6.5243,-1.2218,-6.5935,-2.6551,-2.5602,6.0641,1.9416,0.1753,-2.0384,-1.3061,-0.1213,2.41,-1.3165,2.9568,4.3423,0.325,-4.4727,1.7823,2.3707,1.2699,-0.6849,1.7322,-1.5127,-3.22,1.5653,0.4765,1.6371,-1.5153,3.2524,0.2462,-1.5807,-0.4097,1.1267,-1.1649,4.7713,3.3782,-4.5106,0.3511,-3.9603,-2,-0.6249,-1.8771,-5.2044,-1.8624
"13",-4.8552,-5.2479,2.6023,4.5981,-2.9522,1.1154,2.8407,-1.5191,-1.84,0.4345,3.6636,-0.3933,-2.4995,0.624699999999999,1.1565,-3.8008,-5.9742,-1.5915,8.0089,2.8068,3.2349,-1.3709,2.3851,3.1063,4.6095,-5.7728,-1.0178,3.0987,-3.4814,0.146800000000000,1.8973,3.3294,-7.4286,-1.1739,0.9343,-3.0079,-2.6597,1.558,-0.9039,0.2446,-0.229300000000000,-2.3478,-0.3676,5.2538,-1.7747,-1.1596,-2.5627,-2.1277,4.1803,-1.5559,0.0299000000000000,2.1849,-0.401200000000001,3.992,0.2116,-3.3929,3.3859,14.45,2.9811,1.5893,-0.0898999999999996,3.6222,-1.2163,0.7611,1.3503,1.5592,-0.0091,1.1817,-2.1238,6.5504,-1.3566,-5.878,-2.6583,-1.905,5.1071,2.2144,0.3851,-2.2895,-2.1077,-1.3387,2.117,-0.9062,3.6702,3.9283,0.0958,-3.6891,1.8948,2.9198,0.593,-0.4624,1.4375,-1.4981,-3.7645,2.082,0.8532,0.9381,-1.2757,3.0463,0.1394,-1.2609,-0.8146,0.7422,-0.8139,4.5807,2.8261,-3.8002,0.6945,-4.1444,-1.6416,-0.3517,-1.6544,-6.042,-1.3202
"14",-5.1023,-6.7167,1.8376,3.9898,-3.9306,1.0051,3.002,-2.4757,-2.4545,0.7375,3.2652,0.1459,-3.02,0.5625,1.3858,-4.2754,-6.6601,-2.0685,7.1828,2.2982,2.1271,-1.2492,2.5185,3.1114,6.3459,-6.0489,-0.5311,3.0415,-3.7672,1.2253,2.206,2.9573,-7.3709,-0.6012,1.1119,-2.5495,-2.0235,1.5863,-0.8591,0.6306,0.1685,-1.8873,-0.5238,5.2401,-2.3254,-1.2001,-2.8676,-2.702,4.4352,-0.951,-0.175,2.8289,-0.701299999999999,5.0337,-0.5416,-3.1954,2.9519,14.8773,2.2903,1.9959,-0.8556,3.6485,-1.1676,-0.00250000000000039,1.7374,1.0059,0.4604,1.1313,-2.7007,6.3454,-1.4652,-5.0272,-2.5998,-1.1168,4.1178,2.2762,0.5759,-2.4265,-2.8188,-2.4993,1.7109,-0.5839,4.2419,3.3663,-0.2471,-2.7979,1.9331,3.5346,-0.1452,-0.3478,1.061,-1.4569,-4.1863,2.4493,1.4283,0.213600000000000,-1.0347,2.6478,0.1299,-0.837,-1.2867,0.136300000000000,-0.4527,4.1581,2.1881,-2.9762,1.0299,-4.0398,-1.3167,-0.130200000000000,-1.3785,-6.7841,-0.7921
"15",-4.8484,-7.7802,0.9727,3.0965,-4.6656,0.8502,3.1829,-3.6888,-3.0642,1.0013,2.6702,0.8222,-3.3081,0.729899999999999,1.6326,-4.7583,-7.2201,-2.3182,6.1836,1.6252,0.925,-1.2118,2.6533,2.8456,7.9946,-6.0188,-0.0179000000000000,2.868,-3.8583,2.2856,2.5615,2.4497,-7.1753,-0.2683,1.3102,-1.8594,-1.37,1.5764,-0.8024,1.1842,0.7378,-1.2849,-0.7561,5.1985,-2.6577,-1.3629,-3.1401,-3.1654,4.5361,-0.2073,-0.338,3.47,-0.957399999999999,5.8383,-1.2545,-3.0636,2.1105,15.0736,1.3936,2.4349,-1.6932,3.5095,-1.0748,-0.7249,2.1135,0.3416,0.7651,1.1762,-3.3583,5.8889,-1.4973,-4.1064,-2.4481,-0.2447,3.1503,2.0895,0.7583,-2.4306,-3.3648,-3.5493,1.2289,-0.391600000000000,4.6015,2.644,-0.6973,-1.8746,1.8608,4.1731,-0.8626,-0.3723,0.6211,-1.3725,-4.4288,2.5977,2.1861,-0.4778,-0.8457,2.0638,0.2002,-0.3322,-1.7911,-0.6757,-0.1118,3.4814,1.4693,-2.1007,1.3651,-3.6317,-0.979,0.0066000000000006,-1.0647,-7.3119,-0.2672
"16",-4.0736,-8.3946,0.167000000000000,2.0357,-5.1448,0.6209,3.3221,-5.0857,-3.6558,1.1925,1.9671,1.5132,-3.2817,1.09060000000000,1.8661,-5.1298,-7.541,-2.3333,5.0895,0.8536,-0.2717,-1.2618,2.7875,2.2859,9.3846,-5.6943,0.4051,2.5387,-3.8122,3.2833,2.9162,1.8689,-6.8383,-0.133600000000001,1.5328,-0.9818,-0.7504,1.5364,-0.7095,1.8693,1.4575,-0.556900000000001,-1.0453,5.1146,-2.7351,-1.64,-3.3744,-3.4888,4.4622,0.6158,-0.4549,4.0595,-1.1409,6.3628,-1.8725,-2.9868,0.8913,14.9937,0.3591,2.8752,-2.587,3.2033,-0.9116,-1.367,2.4314,-0.393699999999999,0.8408,1.3293,-4.0562,5.2058,-1.4015,-3.2013,-2.1904,0.6298,2.2483,1.6344,0.9463,-2.2982,-3.6863,-4.4544,0.721,-0.3533,4.6875,1.772,-1.2382,-1.0137,1.6598,4.7752,-1.4612,-0.5461,0.1557,-1.2403,-4.4542,2.5016,3.0932,-1.0692,-0.7685,1.329,0.3228,0.2045,-2.286,-1.6235,0.1858,2.5633,0.6888,-1.2445,1.7191,-2.9432,-0.5723,0.0378000000000007,-0.7241,-7.5362,0.271
"17",-2.8551,-8.5992,-0.4417,0.9316,-5.3656,0.3303,3.3565,-6.5094,-4.1823,1.2891,1.2278,2.1033,-2.9171,1.5324,2.0637,-5.3162,-7.4967,-2.1419,3.9897,0.0699000000000001,-1.3801,-1.3779,2.8889,1.4793,10.3503,-5.1048,0.641100000000001,2.0198,-3.7162,4.1652,3.1908,1.2944,-6.3451,-0.147400000000001,1.7772,0.0083000000000002,-0.2183,1.4738,-0.5461,2.6203,2.2705,0.253,-1.3581,4.9826,-2.5706,-2.0022,-3.5559,-3.6617,4.214,1.449,-0.5281,4.538,-1.2347,6.5802,-2.3529,-2.9407,-0.6276,14.5968,-0.738,3.2754,-3.533,2.7452,-0.6595,-1.9041,2.6493,-1.1528,0.6495,1.5806,-4.7563,4.3641,-1.1451,-2.3949,-1.8388,1.4087,1.4394,0.9185,1.1427,-2.0405,-3.7447,-5.2015,0.2398,-0.4721,4.4603,0.7928,-1.8448,-0.3075,1.3423,5.2702,-1.8466,-0.8549,-0.2816,-1.0672,-4.2407,2.1852,4.1038,-1.4941,-0.8503,0.4951,0.4661,0.7097,-2.7316,-2.5864,0.4334,1.4543,-0.1208,-0.4734,2.1013,-2.0332,-0.0464,-0.0431999999999997,-0.3563,-7.4134,0.8281
"18",-1.3496,-8.498,-0.7723,-0.1005,-5.3152,0.0360000000000005,3.2474,-7.7516,-4.5697,1.2853,0.5086,2.5127,-2.2567,1.9174,2.2135,-5.2983,-7.0028,-1.7972,2.9535,-0.6362,-2.346,-1.5218,2.902,0.5388,10.7567,-4.2934,0.6402,1.3052,-3.6489,4.8714,3.2928,0.803,-5.6715,-0.263900000000000,2.0319,1.0247,0.1917,1.3983,-0.2749,3.3613,3.0889,1.0751,-1.6606,4.8061,-2.2125,-2.4094,-3.6627,-3.6918,3.8153,2.2223,-0.559699999999999,4.8415,-1.2435,6.4744,-2.6685,-2.8932,-2.3253,13.8578,-1.8228,3.5906,-4.5341,2.1597,-0.3179,-2.3197,2.7407,-1.8943,0.1937,1.8904,-5.4251,3.458,-0.7303,-1.7459,-1.4259,1.9987,0.7344,-0.0109000000000001,1.3324,-1.688,-3.5308,-5.7941,-0.1755,-0.7268,3.9159,-0.227300000000001,-2.4831,0.173600000000000,0.951,5.5852,-1.952,-1.262,-0.6338,-0.873,-3.7819,1.7079,5.1583,-1.6982,-1.1134,-0.3815,0.5968,1.117,-3.1012,-3.4185,0.6417,0.2371,-0.9184,0.1656,2.4986,-0.9915,0.6242,-0.2276,0.0571000000000002,-6.9402,1.3919
"19",0.2446,-8.2115,-0.8206,-0.9567,-4.9741,-0.184500000000001,3.0081,-8.6139,-4.7479,1.2107,-0.1478,2.7154,-1.4004,2.14,2.3161,-5.0915,-6.051,-1.3564,2.0195,-1.1872,-3.1462,-1.651,2.771,-0.382999999999999,10.5168,-3.323,0.4123,0.429,-3.655,5.3527,3.1435,0.4543,-4.8001,-0.441700000000001,2.2814,1.9835,0.4781,1.3297,0.1322,4.0183,3.8131,1.8218,-1.9285,4.5978,-1.7235,-2.8239,-3.6711,-3.6002,3.3103,2.8749,-0.5507,4.9122,-1.1941,6.0504,-2.8059,-2.8142,-4.0506,12.779,-2.821,3.7767,-5.5864,1.4801,0.0891000000000002,-2.5986,2.6952,-2.5892,-0.4779,2.2002,-6.0239,2.582,-0.200200000000001,-1.2866,-0.9946,2.3304,0.1305,-1.0689,1.4885,-1.2884,-3.0664,-6.238,-0.5064,-1.075,3.0917,-1.2127,-3.1128,0.391500000000001,0.5427,5.6556,-1.753,-1.7131,-0.856,-0.6888,-3.0883,1.1456,6.1839,-1.6523,-1.5569,-1.2458,0.6855,1.3712,-3.3854,-3.9858,0.8315,-0.9842,-1.6608,0.6439,2.8791,0.076,1.421,-0.488700000000001,0.5474,-6.1448,1.9346
"20",1.7247,-7.8393,-0.6489,-1.5413,-4.3467,-0.272300000000000,2.707,-8.9603,-4.6855,1.1316,-0.7191,2.7456,-0.4884,2.1441,2.3918,-4.7172,-4.7074,-0.857,1.2092,-1.5286,-3.7792,-1.7343,2.4571,-1.1267,9.6009,-2.2736,0.0241000000000007,-0.539,-3.7386,5.5886,2.7079,0.2846,-3.74,-0.640900000000002,2.5129,2.804,0.6706,1.3002,0.6759,4.5244,4.3575,2.4034,-2.1473,4.3819,-1.1632,-3.218,-3.568,-3.416,2.751,3.3651,-0.4998,4.7085,-1.1271,5.3431,-2.7576,-2.6806,-5.6387,11.4005,-3.6642,3.7929,-6.6658,0.7503,0.5151,-2.7251,2.5142,-3.2172,-1.2755,2.4486,-6.5017,1.8071,0.369399999999999,-1.0285,-0.5827,2.3706,-0.3825,-2.1444,1.584,-0.8979,-2.3977,-6.5316,-0.7573,-1.4652,2.0598,-2.1007,-3.6906,0.342800000000000,0.1754,5.4357,-1.2709,-2.1456,-0.9159,-0.5528,-2.1881,0.5731,7.0989,-1.3611,-2.1663,-2.0417,0.7156,1.4347,-3.5917,-4.1951,1.0262,-2.1049,-2.3074,0.95,3.2085,1.0681,2.2722,-0.7858,1.147,-5.0749,2.4176
"21",2.9126,-7.4469,-0.348500000000000,-1.7748,-3.4985,-0.209800000000000,2.4414,-8.7356,-4.402,1.1254,-1.2094,2.6931,0.3295,1.9099,2.4762,-4.1869,-3.0906,-0.305,0.5367,-1.6381,-4.245,-1.7608,1.9443,-1.5636,8.0401,-1.2339,-0.4266,-1.5082,-3.8753,5.5928,2.016,0.3072,-2.5329,-0.825699999999998,2.7224,3.4094,0.809,1.352,1.3233,4.8253,4.6702,2.743,-2.3059,4.1919,-0.5801,-3.5689,-3.3551,-3.1696,2.1803,3.6736,-0.399600000000000,4.2146,-1.0868,4.4195,-2.5216,-2.477,-6.9294,9.7939,-4.2973,3.6134,-7.7223,0.0245000000000002,0.9009,-2.6927,2.2082,-3.7541,-2.0861,2.5854,-6.7952,1.1703,0.8972,-0.9725,-0.2116,2.1275,-0.8112,-3.1246,1.6041,-0.5669,-1.5879,-6.6696,-0.9455,-1.8518,0.9159,-2.8557,-4.1784,0.0583,-0.1022,4.9063,-0.5654,-2.4999,-0.7922,-0.493300000000001,-1.1269,0.0579000000000001,7.824,-0.8644,-2.9204,-2.7126,0.6893,1.2916,-3.7385,-4.0067,1.2443,-3.0373,-2.8254,1.0886,3.4679,1.9053,3.07,-1.0701,1.8745,-3.7947,2.7943
